app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,revision_version,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_dir,wind_gust_spd,wind_spd,market_name_lookup,latitude_lookup,longitude_lookup
30.8,7.8,0,2025-11-01:19,25.1,0,0,-83.6,0,,n,0.0,1009,final,2.1,89,1010,0,0,27.1,2025-11-02T00:30:00,2025-11-01T19:00:00,1762023600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",179,5.3,2.65,Mahuva(Am),21.0952,71.7733
30.5,69.9,0,2025-11-01:20,25.0,0,0,-73.6,0,,n,0.0,1009,final,2.1,89,1010,0,0,27.0,2025-11-02T01:30:00,2025-11-01T20:00:00,1762027200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",186,5.6,2.86,Mahuva(Am),21.0952,71.7733
30.3,83.0,0,2025-11-01:21,24.9,0,0,-60.0,0,,n,0.0,1009,final,2.1,89,1010,0,0,26.9,2025-11-02T02:30:00,2025-11-01T21:00:00,1762030800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",173,5.1,2.16,Mahuva(Am),21.0952,71.7733
30.2,89.7,52,2025-11-01:22,25.0,0,0,-46.0,0,,n,0.0,1009,final,2.1,90,1010,0,0,26.8,2025-11-02T03:30:00,2025-11-01T22:00:00,1762034400,0.0,16,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",169,4.9,2.09,Mahuva(Am),21.0952,71.7733
29.9,94.7,60,2025-11-01:23,24.9,0,0,-32.1,0,,n,0.0,1009,final,2.1,90,1010,0,0,26.7,2025-11-02T04:30:00,2025-11-01T23:00:00,1762038000,0.0,16,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",168,4.8,2.18,Mahuva(Am),21.0952,71.7733
29.9,99.3,57,2025-11-02:00,24.9,0,0,-18.2,0,,n,0.0,1010,final,2.1,90,1010,0,0,26.7,2025-11-02T05:30:00,2025-11-02T00:00:00,1762041600,0.0,16,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",166,5.0,2.26,Mahuva(Am),21.0952,71.7733
27.7,104.2,52,2025-11-02:01,25.0,0,0,-4.5,0,,n,0.0,1010,final,2.1,91,1010,0,0,26.6,2025-11-02T06:30:00,2025-11-02T01:00:00,1762045200,0.0,16,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",167,5.0,2.29,Mahuva(Am),21.0952,71.7733
27.7,109.8,53,2025-11-02:02,25.0,50,450,8.9,111,,d,0.0,1011,final,2.1,91,1012,0,91,26.6,2025-11-02T07:30:00,2025-11-02T02:00:00,1762048800,1.1,16,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",166,5.2,2.39,Mahuva(Am),21.0952,71.7733
30.8,116.7,0,2025-11-02:03,25.1,82,707,21.8,338,,d,0.0,1012,final,2.1,89,1012,0,313,27.1,2025-11-02T08:30:00,2025-11-02T03:00:00,1762052400,2.0,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",164,5.7,2.61,Mahuva(Am),21.0952,71.7733
31.3,126.0,0,2025-11-02:04,25.1,101,824,33.7,552,,d,0.0,1012,final,2.1,88,1013,0,510,27.3,2025-11-02T09:30:00,2025-11-02T04:00:00,1762056000,2.6,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",165,5.8,2.94,Mahuva(Am),21.0952,71.7733
31.7,139.1,0,2025-11-02:05,25.1,112,886,44.1,721,,d,0.0,1012,final,2.1,87,1012,0,667,27.5,2025-11-02T10:30:00,2025-11-02T05:00:00,1762059600,2.6,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",166,5.8,3.19,Mahuva(Am),21.0952,71.7733
32.0,157.8,0,2025-11-02:06,25.2,118,917,51.5,828,,d,0.0,1012,final,2.1,87,1012,0,765,27.6,2025-11-02T11:30:00,2025-11-02T06:00:00,1762063200,2.8,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",172,6.0,3.35,Mahuva(Am),21.0952,71.7733
32.5,181.5,57,2025-11-02:07,25.4,120,926,54.0,862,,d,0.0,1010,final,2.1,87,1011,0,681,27.8,2025-11-02T12:30:00,2025-11-02T07:00:00,1762066800,3.3,16,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",179,6.1,3.49,Mahuva(Am),21.0952,71.7733
32.5,204.7,0,2025-11-02:08,25.1,118,915,50.8,819,,d,0.0,1010,final,2.1,85,1010,0,757,27.9,2025-11-02T13:30:00,2025-11-02T08:00:00,1762070400,3.9,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",185,6.4,3.94,Mahuva(Am),21.0952,71.7733
33.2,222.6,0,2025-11-02:09,25.3,111,880,42.9,703,,d,0.0,1010,final,2.1,85,1010,0,649,28.1,2025-11-02T14:30:00,2025-11-02T09:00:00,1762074000,4.3,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",196,7.0,4.23,Mahuva(Am),21.0952,71.7733
32.9,235.2,0,2025-11-02:10,25.1,99,813,32.3,527,,d,0.0,1010,final,2.1,84,1010,0,487,28.1,2025-11-02T15:30:00,2025-11-02T10:00:00,1762077600,3.2,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",203,7.5,4.59,Mahuva(Am),21.0952,71.7733
32.5,244.1,0,2025-11-02:11,25.1,79,686,20.2,309,,d,0.0,1009,final,2.1,85,1010,0,286,27.9,2025-11-02T16:30:00,2025-11-02T11:00:00,1762081200,2.2,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",208,7.6,4.38,Mahuva(Am),21.0952,71.7733
32.1,250.8,0,2025-11-02:12,25.0,45,394,7.3,85,,d,0.0,1010,final,2.1,85,1010,0,79,27.7,2025-11-02T17:30:00,2025-11-02T12:00:00,1762084800,1.9,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",210,7.1,3.89,Mahuva(Am),21.0952,71.7733
31.9,256.3,0,2025-11-02:13,24.9,0,0,-6.2,0,,n,0.0,1010,final,2.1,85,1010,0,0,27.6,2025-11-02T18:30:00,2025-11-02T13:00:00,1762088400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",210,6.3,3.48,Mahuva(Am),21.0952,71.7733
32.0,261.0,0,2025-11-02:14,24.9,0,0,-19.9,0,,n,0.0,1010,final,2.1,85,1011,0,0,27.7,2025-11-02T19:30:00,2025-11-02T14:00:00,1762092000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",215,5.7,3.27,Mahuva(Am),21.0952,71.7733
32.4,265.6,0,2025-11-02:15,25.3,0,0,-33.8,0,,n,0.0,1011,final,2.1,87,1012,0,0,27.7,2025-11-02T20:30:00,2025-11-02T15:00:00,1762095600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",210,4.9,2.87,Mahuva(Am),21.0952,71.7733
32.0,270.6,0,2025-11-02:16,25.2,0,0,-47.8,0,,n,0.0,1012,final,2.1,87,1012,0,0,27.6,2025-11-02T21:30:00,2025-11-02T16:00:00,1762099200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",212,4.8,2.69,Mahuva(Am),21.0952,71.7733
31.7,277.5,0,2025-11-02:17,25.2,0,0,-61.7,0,,n,0.0,1012,final,2.1,88,1012,0,0,27.4,2025-11-02T22:30:00,2025-11-02T17:00:00,1762102800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",214,4.4,2.54,Mahuva(Am),21.0952,71.7733
31.4,291.9,0,2025-11-02:18,25.1,0,0,-75.3,0,,n,0.0,1011,final,2.1,88,1012,0,0,27.3,2025-11-02T23:30:00,2025-11-02T18:00:00,1762106400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",220,4.2,2.49,Mahuva(Am),21.0952,71.7733
31.0,8.2,0,2025-11-02:19,25.1,0,0,-83.9,0,,n,0.0,1010,final,2.1,89,1012,0,0,27.1,2025-11-03T00:30:00,2025-11-02T19:00:00,1762110000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",225,4.2,2.45,Mahuva(Am),21.0952,71.7733
30.6,70.9,0,2025-11-02:20,25.0,0,0,-73.8,0,,n,0.0,1010,final,2.1,89,1011,0,0,27.0,2025-11-03T01:30:00,2025-11-02T20:00:00,1762113600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",235,4.2,2.55,Mahuva(Am),21.0952,71.7733
30.9,83.6,0,2025-11-02:21,25.0,0,0,-60.1,0,,n,0.0,1010,final,2.1,88,1011,0,0,27.1,2025-11-03T02:30:00,2025-11-02T21:00:00,1762117200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",232,3.6,2.13,Mahuva(Am),21.0952,71.7733
30.4,90.1,0,2025-11-02:22,24.9,0,0,-46.1,0,,n,0.0,1010,final,2.1,89,1010,0,0,26.9,2025-11-03T03:30:00,2025-11-02T22:00:00,1762120800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",241,3.6,2.08,Mahuva(Am),21.0952,71.7733
30.0,95.0,0,2025-11-02:23,25.0,0,0,-32.1,0,,n,0.0,1010,final,2.1,90,1010,0,0,26.8,2025-11-03T04:30:00,2025-11-02T23:00:00,1762124400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",247,3.6,2.11,Mahuva(Am),21.0952,71.7733
27.7,99.6,0,2025-11-03:00,25.0,0,0,-18.3,0,,n,0.0,1010,final,2.1,91,1010,0,0,26.6,2025-11-03T05:30:00,2025-11-03T00:00:00,1762128000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",256,3.5,1.87,Mahuva(Am),21.0952,71.7733
27.7,104.5,0,2025-11-03:01,25.0,0,0,-4.6,0,,n,0.0,1010,final,2.1,91,1011,0,0,26.6,2025-11-03T06:30:00,2025-11-03T01:00:00,1762131600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",257,3.1,1.7,Mahuva(Am),21.0952,71.7733
29.9,110.1,0,2025-11-03:02,25.1,50,446,8.8,109,,d,0.0,1011,final,2.1,91,1012,0,101,26.7,2025-11-03T07:30:00,2025-11-03T02:00:00,1762135200,1.7,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",254,3.0,1.81,Mahuva(Am),21.0952,71.7733
30.6,117.0,0,2025-11-03:03,25.0,82,706,21.6,335,,d,0.0,1012,final,2.1,89,1012,0,310,27.0,2025-11-03T08:30:00,2025-11-03T03:00:00,1762138800,1.8,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",244,3.8,2.26,Mahuva(Am),21.0952,71.7733
31.6,126.3,0,2025-11-03:04,24.8,101,823,33.5,548,,d,0.0,1012,final,2.1,85,1012,0,507,27.5,2025-11-03T09:30:00,2025-11-03T04:00:00,1762142400,2.7,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",232,5.0,2.97,Mahuva(Am),21.0952,71.7733
32.2,139.4,0,2025-11-03:05,24.5,112,885,43.8,718,,d,0.0,1012,final,2.1,82,1012,0,666,27.9,2025-11-03T10:30:00,2025-11-03T05:00:00,1762146000,4.6,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",221,5.9,3.5,Mahuva(Am),21.0952,71.7733
32.8,158.0,0,2025-11-03:06,24.5,118,917,51.2,825,,d,0.0,1011,final,2.1,80,1012,0,765,28.3,2025-11-03T11:30:00,2025-11-03T06:00:00,1762149600,6.0,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",217,6.8,4.04,Mahuva(Am),21.0952,71.7733
33.2,181.4,0,2025-11-03:07,24.6,120,926,53.7,858,,d,0.0,1010,final,2.1,80,1011,0,795,28.4,2025-11-03T12:30:00,2025-11-03T07:00:00,1762153200,6.6,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",215,7.5,4.5,Mahuva(Am),21.0952,71.7733
33.4,204.5,0,2025-11-03:08,24.7,118,914,50.5,815,,d,0.0,1010,final,2.1,80,1010,0,755,28.5,2025-11-03T13:30:00,2025-11-03T08:00:00,1762156800,6.1,7,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",212,8.3,4.97,Mahuva(Am),21.0952,71.7733
33.5,222.4,0,2025-11-03:09,24.7,111,880,42.7,700,,d,0.0,1009,final,2.1,80,1010,0,648,28.5,2025-11-03T14:30:00,2025-11-03T09:00:00,1762160400,4.9,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",218,8.7,5.23,Mahuva(Am),21.0952,71.7733
33.1,234.9,0,2025-11-03:10,24.4,99,812,32.1,524,,d,0.0,1008,final,2.1,79,1009,0,486,28.4,2025-11-03T15:30:00,2025-11-03T10:00:00,1762164000,3.1,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",224,8.9,5.35,Mahuva(Am),21.0952,71.7733
32.7,243.8,0,2025-11-03:11,24.4,79,685,20.1,307,,d,0.0,1008,final,2.1,80,1008,0,285,28.2,2025-11-03T16:30:00,2025-11-03T11:00:00,1762167600,2.0,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",227,8.9,5.41,Mahuva(Am),21.0952,71.7733
32.0,250.6,0,2025-11-03:12,24.5,44,390,7.2,83,,d,0.0,1008,final,2.1,82,1009,0,77,27.8,2025-11-03T17:30:00,2025-11-03T12:00:00,1762171200,1.8,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",232,8.9,5.11,Mahuva(Am),21.0952,71.7733
31.4,256.0,0,2025-11-03:13,24.6,0,0,-6.3,0,,n,0.0,1009,final,2.1,84,1010,0,0,27.5,2025-11-03T18:30:00,2025-11-03T13:00:00,1762174800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",237,8.4,4.39,Mahuva(Am),21.0952,71.7733
31.3,260.7,0,2025-11-03:14,24.8,0,0,-20.0,0,,n,0.0,1010,final,2.1,86,1010,0,0,27.4,2025-11-03T19:30:00,2025-11-03T14:00:00,1762178400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",238,7.2,3.88,Mahuva(Am),21.0952,71.7733
31.9,265.3,0,2025-11-03:15,25.0,0,0,-33.8,0,,n,0.0,1010,final,2.1,86,1011,0,0,27.6,2025-11-03T20:30:00,2025-11-03T15:00:00,1762182000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",233,6.3,3.74,Mahuva(Am),21.0952,71.7733
31.4,270.2,0,2025-11-03:16,25.0,0,0,-47.8,0,,n,0.0,1011,final,2.1,87,1012,0,0,27.4,2025-11-03T21:30:00,2025-11-03T16:00:00,1762185600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",239,6.3,3.7,Mahuva(Am),21.0952,71.7733
30.7,276.8,0,2025-11-03:17,24.8,0,0,-61.8,0,,n,0.0,1010,final,2.1,87,1012,0,0,27.1,2025-11-03T22:30:00,2025-11-03T17:00:00,1762189200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",245,6.2,3.58,Mahuva(Am),21.0952,71.7733
30.0,290.8,0,2025-11-03:18,24.6,0,0,-75.4,0,,n,0.0,1010,final,2.1,88,1011,0,0,26.8,2025-11-03T23:30:00,2025-11-03T18:00:00,1762192800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",251,6.0,3.49,Mahuva(Am),21.0952,71.7733
27.5,8.6,0,2025-11-03:19,24.3,0,0,-84.2,0,,n,0.0,1010,final,2.1,88,1011,0,0,26.5,2025-11-04T00:30:00,2025-11-03T19:00:00,1762196400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",257,5.8,3.3,Mahuva(Am),21.0952,71.7733
27.1,71.9,0,2025-11-03:20,24.2,0,0,-73.9,0,,n,0.0,1010,final,2.1,89,1010,0,0,26.1,2025-11-04T01:30:00,2025-11-03T20:00:00,1762200000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",263,5.5,3.03,Mahuva(Am),21.0952,71.7733
26.9,84.2,0,2025-11-03:21,24.1,0,0,-60.2,0,,n,0.0,1010,final,2.1,90,1010,0,0,25.9,2025-11-04T02:30:00,2025-11-03T21:00:00,1762203600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",261,5.3,3.08,Mahuva(Am),21.0952,71.7733
26.5,90.5,0,2025-11-03:22,23.6,0,0,-46.2,0,,n,0.0,1010,final,2.1,89,1010,0,0,25.5,2025-11-04T03:30:00,2025-11-03T22:00:00,1762207200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",270,5.2,2.89,Mahuva(Am),21.0952,71.7733
26.0,95.4,0,2025-11-03:23,23.0,0,0,-32.2,0,,n,0.0,1010,final,2.1,88,1010,0,0,25.2,2025-11-04T04:30:00,2025-11-03T23:00:00,1762210800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",276,4.9,2.74,Mahuva(Am),21.0952,71.7733
25.6,99.9,0,2025-11-04:00,22.5,0,0,-18.4,0,,n,0.0,1010,final,2.1,87,1010,0,0,24.8,2025-11-04T05:30:00,2025-11-04T00:00:00,1762214400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",280,4.7,2.56,Mahuva(Am),21.0952,71.7733
25.3,104.8,0,2025-11-04:01,22.0,0,0,-4.7,0,,n,0.0,1010,final,2.1,86,1011,0,0,24.5,2025-11-04T06:30:00,2025-11-04T01:00:00,1762218000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",284,4.3,2.34,Mahuva(Am),21.0952,71.7733
25.2,110.3,0,2025-11-04:02,22.0,49,442,8.6,107,,d,0.0,1011,final,2.1,86,1012,0,100,24.4,2025-11-04T07:30:00,2025-11-04T02:00:00,1762221600,1.1,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",285,4.0,2.07,Mahuva(Am),21.0952,71.7733
26.1,117.3,0,2025-11-04:03,22.4,82,704,21.5,332,,d,0.0,1011,final,2.1,84,1012,0,311,25.3,2025-11-04T08:30:00,2025-11-04T03:00:00,1762225200,1.3,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",281,4.7,2.66,Mahuva(Am),21.0952,71.7733
26.9,126.6,0,2025-11-04:04,22.6,100,822,33.3,545,,d,0.0,1012,final,2.1,81,1012,0,510,26.2,2025-11-04T09:30:00,2025-11-04T04:00:00,1762228800,1.8,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",276,5.1,2.87,Mahuva(Am),21.0952,71.7733
29.7,139.7,0,2025-11-04:05,22.6,112,885,43.6,715,,d,0.0,1012,final,2.1,76,1012,0,669,27.2,2025-11-04T10:30:00,2025-11-04T05:00:00,1762232400,2.9,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",266,5.4,3.02,Mahuva(Am),21.0952,71.7733
30.9,158.1,0,2025-11-04:06,22.4,118,916,50.9,821,,d,0.0,1012,final,2.1,72,1012,0,768,28.0,2025-11-04T11:30:00,2025-11-04T06:00:00,1762236000,3.6,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",249,5.4,3.01,Mahuva(Am),21.0952,71.7733
31.7,181.4,0,2025-11-04:07,22.6,120,925,53.4,855,,d,0.0,1010,final,2.1,71,1011,0,799,28.4,2025-11-04T12:30:00,2025-11-04T07:00:00,1762239600,4.2,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",231,5.6,3.08,Mahuva(Am),21.0952,71.7733
31.8,204.3,0,2025-11-04:08,22.6,118,914,50.2,812,,d,0.0,1010,final,2.1,70,1010,0,760,28.6,2025-11-04T13:30:00,2025-11-04T08:00:00,1762243200,6.7,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",220,6.0,3.4,Mahuva(Am),21.0952,71.7733
31.9,222.1,0,2025-11-04:09,22.7,111,879,42.5,697,,d,0.0,1009,final,2.1,71,1010,0,651,28.5,2025-11-04T14:30:00,2025-11-04T09:00:00,1762246800,5.5,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",217,7.4,4.25,Mahuva(Am),21.0952,71.7733
31.4,234.6,0,2025-11-04:10,22.5,98,811,32.0,521,,d,0.0,1008,final,2.1,71,1009,0,487,28.3,2025-11-04T15:30:00,2025-11-04T10:00:00,1762250400,3.8,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",218,8.1,4.68,Mahuva(Am),21.0952,71.7733
30.7,243.5,0,2025-11-04:11,22.5,79,683,19.9,304,,d,0.0,1008,final,2.1,73,1008,0,284,27.8,2025-11-04T16:30:00,2025-11-04T11:00:00,1762254000,2.5,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",220,8.2,4.72,Mahuva(Am),21.0952,71.7733
29.6,250.3,0,2025-11-04:12,21.7,44,386,7.0,82,,d,0.0,1008,final,2.1,71,1009,0,77,27.4,2025-11-04T17:30:00,2025-11-04T12:00:00,1762257600,2.0,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",221,8.1,4.38,Mahuva(Am),21.0952,71.7733
29.1,255.7,0,2025-11-04:13,21.8,0,0,-6.4,0,,n,0.0,1008,final,2.1,73,1009,0,0,27.0,2025-11-04T18:30:00,2025-11-04T13:00:00,1762261200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",226,7.5,4.05,Mahuva(Am),21.0952,71.7733
29.3,260.4,0,2025-11-04:14,22.7,0,0,-20.0,0,,n,0.0,1010,final,2.1,78,1010,0,0,26.9,2025-11-04T19:30:00,2025-11-04T14:00:00,1762264800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",231,6.9,3.76,Mahuva(Am),21.0952,71.7733
29.6,264.9,0,2025-11-04:15,22.9,0,0,-33.9,0,,n,0.0,1010,final,2.1,78,1010,0,0,27.0,2025-11-04T20:30:00,2025-11-04T15:00:00,1762268400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",234,6.3,3.59,Mahuva(Am),21.0952,71.7733
29.1,269.8,0,2025-11-04:16,23.1,0,0,-47.9,0,,n,0.0,1010,final,2.1,81,1011,0,0,26.7,2025-11-04T21:30:00,2025-11-04T16:00:00,1762272000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",243,6.1,3.51,Mahuva(Am),21.0952,71.7733
27.2,276.2,0,2025-11-04:17,23.0,0,0,-61.9,0,,n,0.0,1010,final,2.1,82,1010,0,0,26.4,2025-11-04T22:30:00,2025-11-04T17:00:00,1762275600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",248,5.9,3.3,Mahuva(Am),21.0952,71.7733
26.9,289.7,0,2025-11-04:18,22.7,0,0,-75.6,0,,n,0.0,1010,final,2.1,82,1010,0,0,26.1,2025-11-04T23:30:00,2025-11-04T18:00:00,1762279200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",252,5.5,3.02,Mahuva(Am),21.0952,71.7733
26.6,9.0,0,2025-11-04:19,22.5,0,0,-84.5,0,,n,0.0,1010,final,2.1,82,1010,0,0,25.8,2025-11-05T00:30:00,2025-11-04T19:00:00,1762282800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",252,5.0,2.65,Mahuva(Am),21.0952,71.7733
26.3,72.9,0,2025-11-04:20,22.2,0,0,-74.0,0,,n,0.0,1010,final,2.1,82,1010,0,0,25.5,2025-11-05T01:30:00,2025-11-04T20:00:00,1762286400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",263,4.4,2.2,Mahuva(Am),21.0952,71.7733
25.9,84.8,0,2025-11-04:21,22.1,0,0,-60.3,0,,n,0.0,1010,final,2.1,83,1010,0,0,25.2,2025-11-05T02:30:00,2025-11-04T21:00:00,1762290000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",265,4.8,2.44,Mahuva(Am),21.0952,71.7733
25.5,91.0,0,2025-11-04:22,21.7,0,0,-46.3,0,,n,0.0,1009,final,2.1,83,1010,0,0,24.8,2025-11-05T03:30:00,2025-11-04T22:00:00,1762293600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",288,4.0,1.94,Mahuva(Am),21.0952,71.7733
25.1,95.7,0,2025-11-04:23,21.4,0,0,-32.3,0,,n,0.0,1009,final,2.1,83,1010,0,0,24.4,2025-11-05T04:30:00,2025-11-04T23:00:00,1762297200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",305,3.2,1.61,Mahuva(Am),21.0952,71.7733
24.9,100.2,0,2025-11-05:00,21.1,0,0,-18.5,0,,n,0.0,1009,interim,0.0,83,1010,0,0,24.2,2025-11-05T05:30:00,2025-11-05T00:00:00,1762300800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",311,2.7,1.4,Mahuva(Am),21.0952,71.7733
24.7,105.0,0,2025-11-05:01,20.9,0,0,-4.8,0,,n,0.0,1010,interim,0.0,82,1010,0,0,24.1,2025-11-05T06:30:00,2025-11-05T01:00:00,1762304400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",318,2.4,1.17,Mahuva(Am),21.0952,71.7733
24.8,110.6,0,2025-11-05:02,20.7,49,438,8.5,105,,d,0.0,1010,interim,0.0,81,1012,0,99,24.2,2025-11-05T07:30:00,2025-11-05T02:00:00,1762308000,2.1,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",320,2.0,0.98,Mahuva(Am),21.0952,71.7733
25.2,117.6,0,2025-11-05:03,20.4,81,702,21.3,329,,d,0.0,1012,interim,0.0,77,1012,0,310,24.7,2025-11-05T08:30:00,2025-11-05T03:00:00,1762311600,2.6,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",282,1.8,0.98,Mahuva(Am),21.0952,71.7733
26.0,126.9,0,2025-11-05:04,21.0,100,821,33.1,542,,d,0.0,1012,interim,0.0,77,1012,0,510,25.4,2025-11-05T09:30:00,2025-11-05T04:00:00,1762315200,4.0,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",262,2.0,1.06,Mahuva(Am),21.0952,71.7733
27.0,139.9,0,2025-11-05:05,20.7,112,884,43.3,711,,d,0.0,1012,interim,0.0,71,1012,0,670,26.4,2025-11-05T10:30:00,2025-11-05T05:00:00,1762318800,5.7,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",243,2.5,1.33,Mahuva(Am),21.0952,71.7733
29.1,158.3,0,2025-11-05:06,20.8,118,916,50.6,818,,d,0.0,1012,interim,0.0,68,1012,0,770,27.2,2025-11-05T11:30:00,2025-11-05T06:00:00,1762322400,7.2,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",226,3.2,1.7,Mahuva(Am),21.0952,71.7733
29.6,181.4,0,2025-11-05:07,20.4,120,925,53.1,851,,d,0.0,1010,interim,0.0,64,1011,0,803,27.8,2025-11-05T12:30:00,2025-11-05T07:00:00,1762326000,7.7,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",215,3.8,2.09,Mahuva(Am),21.0952,71.7733
